chembl_id	molregno	target_kinase	canonical_smiles	scaffold_smile	similarity_smiles	standard_value	standard_type	pchembl_value	compound_name
CHEMBL3127463	1624088	Urokinase-type plasminogen activator	CC(C)CC(=O)Nc1cc(-c2ccc(C(N)=O)cc2C(=O)O)cc(C2CC(C)(c3ccccc3)c3cc(C(=N)N)ccc3N2)c1	c1ccc(-c2cccc(C3CC(c4ccccc4)c4ccccc4N3)c2)cc1	0.10526315789473684	2100.0	Ki	5.68	
CHEMBL3142927	1632218	Tyrosine-protein kinase LCK	CC[C@H](C)[C@H](NC(=O)[C@@H](N)Cc1ccc(OP(=O)(OC(C)=O)OC(C)=O)cc1)C(=O)N[C@@H](CC(=O)NCCCc1cccc2ccccc12)C(=O)O	O=C(CCNC(=O)CNC(=O)CCc1ccccc1)NCCCc1cccc2ccccc12	0.1	10000.0	IC50		
CHEMBL3144403	1633694	Tyrosine-protein kinase LCK	NC(=O)C[C@H](NC(=O)C1(NC(=O)[C@@H](N)Cc2ccc(OP(=O)(O)O)c(N)c2)CCCCC1)C(N)=O	O=C(CCc1ccccc1)NC1CCCCC1	0.1717171717171717	6.24	IC50	8.21	
CHEMBL319347	162492	Receptor protein-tyrosine kinase erbB-2	COC1=CC(=O)C(N[C@@H](CO)C(=O)O)=CC1=O	O=C1C=CC(=O)C=C1	0.15517241379310345	100000.0	IC50		
CHEMBL319584	162645	Protein kinase C, PKC; classical	CCCCCCCCCCCCC(=O)N1CCCCC1CNC(=O)[C@@H](N)CCCN	C1CCNCC1	0.12631578947368421	23000.0	IC50	4.64	
CHEMBL319666	162680	Protein kinase C, PKC; classical	CCCCCCCCCCCCC(=O)N1CCCCC1CNC(=O)[C@@H](N)Cc1ncc[nH]1	O=C(CCc1ncc[nH]1)NCC1CCCCN1	0.10679611650485436	60000.0	IC50	4.22	
CHEMBL320257	175701	Urokinase-type plasminogen activator	CC(C)c1cc(C(C)C)c(S(=O)(=O)NC(Cc2cccc(C(=N)N)c2)C(=O)N2CCCC(C(=O)O)C2)c(C(C)C)c1	O=C(C(Cc1ccccc1)NS(=O)(=O)c1ccccc1)N1CCCCC1	0.1	17000.0	Ki	4.77	
CHEMBL320749	181097	Urokinase-type plasminogen activator	N=C(N)c1ccc2cc(C(=O)Nc3ccc(C(N)=O)cc3)ccc2c1	O=C(Nc1ccccc1)c1ccc2ccccc2c1	0.10843373493975904	326.0	Ki	6.49	
CHEMBL321524	165214	Urokinase-type plasminogen activator	CC(=O)c1c[nH]c2cc(C(=N)N)ccc12	c1ccc2[nH]ccc2c1	0.10526315789473684	100000.0	Ki		
CHEMBL3218014	1724389	Rho-associated protein kinase 1	NC(=O)Nc1cccc(CNC(=O)Nc2nc(-c3ccncc3)cs2)c1	O=C(NCc1ccccc1)Nc1nc(-c2ccncc2)cs1	0.10227272727272728	1150.0	IC50	5.94	
CHEMBL3218014	1724389	Rho-associated protein kinase 1	NC(=O)Nc1cccc(CNC(=O)Nc2nc(-c3ccncc3)cs2)c1	O=C(NCc1ccccc1)Nc1nc(-c2ccncc2)cs1	0.10227272727272728	1200.0	IC50	5.92	
CHEMBL3218014	1724389	Rho-associated protein kinase 2	NC(=O)Nc1cccc(CNC(=O)Nc2nc(-c3ccncc3)cs2)c1	O=C(NCc1ccccc1)Nc1nc(-c2ccncc2)cs1	0.10227272727272728	180.0	IC50	6.75	
CHEMBL3218280	1724658	Rho-associated protein kinase 1	NC(=O)[C@@H](NC(=O)Nc1nc(-c2ccncc2)cs1)c1ccccc1	O=C(NCc1ccccc1)Nc1nc(-c2ccncc2)cs1	0.10588235294117647	80.0	IC50	7.1	
CHEMBL3218280	1724658	Rho-associated protein kinase 2	NC(=O)[C@@H](NC(=O)Nc1nc(-c2ccncc2)cs1)c1ccccc1	O=C(NCc1ccccc1)Nc1nc(-c2ccncc2)cs1	0.10588235294117647	40.0	IC50	7.4	
CHEMBL3218280	1724658	Rho-associated protein kinase 2	NC(=O)[C@@H](NC(=O)Nc1nc(-c2ccncc2)cs1)c1ccccc1	O=C(NCc1ccccc1)Nc1nc(-c2ccncc2)cs1	0.10588235294117647	42.0	IC50	7.38	
CHEMBL3218288	1724666	Rho-associated protein kinase 1	NC(=O)[C@H](NC(=O)Nc1nc(-c2ccncc2)cs1)c1ccccc1	O=C(NCc1ccccc1)Nc1nc(-c2ccncc2)cs1	0.10588235294117647	3700.0	IC50	5.43	
CHEMBL3218288	1724666	Rho-associated protein kinase 2	NC(=O)[C@H](NC(=O)Nc1nc(-c2ccncc2)cs1)c1ccccc1	O=C(NCc1ccccc1)Nc1nc(-c2ccncc2)cs1	0.10588235294117647	2100.0	IC50	5.68	
CHEMBL3218531	1724912	Receptor protein-tyrosine kinase erbB-2	N=C(N)NCCC[C@H](N)C(=O)N[C@@H](CC(=O)N[C@@H](Cc1ccccc1)C(=O)O)c1cccc2ccccc12	O=C(CCc1cccc2ccccc12)NCCc1ccccc1	0.15178571428571427	1000.0	Kd	6.0	
CHEMBL3218815	1725198	LIM domain kinase 1	Cc1ccnc2sc(C(N)=O)c(N)c12	c1cnc2sccc2c1	0.1111111111111111	11000.0	IC50	4.96	
CHEMBL3219017	1725403	LIM domain kinase 1	Nc1c(C(=O)O)sc2ccccc12	c1ccc2sccc2c1	0.11538461538461539	100000.0	IC50		
CHEMBL3219019	1725405	LIM domain kinase 1	NC(=O)c1oc2ccccc2c1N	c1ccc2occc2c1	0.11538461538461539	100000.0	IC50		
CHEMBL3219020	1725406	LIM domain kinase 1	NC(=O)c1sc2ccccc2c1O	c1ccc2sccc2c1	0.11538461538461539	100000.0	IC50		
CHEMBL3219021	1725407	LIM domain kinase 1	NC(=O)c1sc2cccnc2c1N	c1cnc2ccsc2c1	0.11538461538461539	92000.0	IC50	4.04	
CHEMBL3219022	1725408	LIM domain kinase 1	Nc1c(C(=O)O)sc2ncccc12	c1cnc2sccc2c1	0.11538461538461539	100000.0	IC50		
CHEMBL321960	164375	Urokinase-type plasminogen activator	CCC(=O)c1cc2ccc(C(=N)N)cc2[nH]1	c1ccc2[nH]ccc2c1	0.11864406779661017	40300.0	Ki	4.39	
CHEMBL3220551	1726952	MAP kinase p38 alpha	CC(C)C[C@H](NCCc1cc(F)c(-n2c(N)c(C(=O)c3ccc(F)cc3F)ccc2=O)c(F)c1)C(=O)O	O=C(c1ccccc1)c1ccc(=O)n(-c2ccccc2)c1	0.10909090909090909	1.2	IC50	8.92	
CHEMBL3220552	1726953	MAP kinase p38 alpha	Nc1c(C(=O)c2ccc(F)cc2F)ccc(=O)n1-c1c(F)cc(OCCC[C@H](N)C(=O)O)cc1F	O=C(c1ccccc1)c1ccc(=O)n(-c2ccccc2)c1	0.15841584158415842	1.0	IC50	9.0	
CHEMBL322371	162835	Protein kinase C, PKC; classical	CCCCCCCCCCCCC(=O)N1CCCCC1CNC(=O)[C@@H](N)CCCN=C(N)N	C1CCNCC1	0.12745098039215685	72000.0	IC50	4.14	
CHEMBL323452	175728	Urokinase-type plasminogen activator	CC(C)c1cc(C(C)C)c(S(=O)(=O)NC(Cc2cccc(C(=N)N)c2)C(=O)N2CCC(C(=O)O)CC2)c(C(C)C)c1	O=C(C(Cc1ccccc1)NS(=O)(=O)c1ccccc1)N1CCCCC1	0.1	52000.0	Ki	4.28	
CHEMBL3235188	1733709	Casein kinase I delta	CC(=O)c1sc(NC(=O)Cc2cccc(Cl)c2)nc1C	O=C(Cc1ccccc1)Nc1nccs1	0.1	1120.0	IC50	5.95	
CHEMBL3237577	1736122	Tyrosine-protein kinase SYK	Cc1ccc(Nc2cc(NCCN)nnc2C(N)=O)nc1C(C)C	c1ccc(Nc2ccnnc2)nc1	0.1	100.0	IC50	7.0	
CHEMBL3237577	1736122	Tyrosine-protein kinase SYK	Cc1ccc(Nc2cc(NCCN)nnc2C(N)=O)nc1C(C)C	c1ccc(Nc2ccnnc2)nc1	0.1	199.53	IC50	6.7	
CHEMBL3237581	1736126	Tyrosine-protein kinase SYK	CC(C)c1nc(Nc2cc(NCCN)nnc2C(N)=O)ccc1F	c1ccc(Nc2ccnnc2)nc1	0.1	39.81	IC50	7.4	
CHEMBL3237581	1736126	Tyrosine-protein kinase SYK	CC(C)c1nc(Nc2cc(NCCN)nnc2C(N)=O)ccc1F	c1ccc(Nc2ccnnc2)nc1	0.1	794.33	IC50	6.1	
CHEMBL324030	195730	Receptor protein-tyrosine kinase erbB-2	COc1cc(/C=C(\C#N)C(N)=O)cc(CSC2=NCCS2)c1O	c1ccc(CSC2=NCCS2)cc1	0.10256410256410256	8709.64	IC50	5.06	
CHEMBL324186	186823	Cyclin-dependent kinase 2	O=C(O)c1ccc(C(=O)Nc2cc(C3CC3)[nH]n2)cc1	O=C(Nc1cc(C2CC2)[nH]n1)c1ccccc1	0.11428571428571428	164.82	IC50	6.78	
CHEMBL324186	186823	Cyclin-dependent kinase 2	O=C(O)c1ccc(C(=O)Nc2cc(C3CC3)[nH]n2)cc1	O=C(Nc1cc(C2CC2)[nH]n1)c1ccccc1	0.11428571428571428	165.0	IC50	6.78	
CHEMBL324186	186823	Cyclin-dependent kinase 2/cyclin A	O=C(O)c1ccc(C(=O)Nc2cc(C3CC3)[nH]n2)cc1	O=C(Nc1cc(C2CC2)[nH]n1)c1ccccc1	0.11428571428571428	165.0	IC50	6.78	
CHEMBL324577	187205	Cyclin-dependent kinase 2	NC(=O)c1ccc(CC(=O)Nc2cc(C3CC3)[nH]n2)cc1	O=C(Cc1ccccc1)Nc1cc(C2CC2)[nH]n1	0.125	73.96	IC50	7.13	
CHEMBL324577	187205	Cyclin-dependent kinase 2	NC(=O)c1ccc(CC(=O)Nc2cc(C3CC3)[nH]n2)cc1	O=C(Cc1ccccc1)Nc1cc(C2CC2)[nH]n1	0.125	74.0	IC50	7.13	
CHEMBL324577	187205	Cyclin-dependent kinase 2/cyclin A	NC(=O)c1ccc(CC(=O)Nc2cc(C3CC3)[nH]n2)cc1	O=C(Cc1ccccc1)Nc1cc(C2CC2)[nH]n1	0.125	74.0	IC50	7.13	
CHEMBL324842	191163	Tyrosine-protein kinase FYN	O=C(/C=C/c1ccc(O)c(O)c1)O[C@H](Cc1ccc(O)c(O)c1)C(=O)O	O=C(/C=C/c1ccccc1)OCCc1ccccc1	0.13414634146341464	1300.0	IC50	5.89	ROSMARINIC ACID
CHEMBL324842	191163	Tyrosine-protein kinase FYN	O=C(/C=C/c1ccc(O)c(O)c1)O[C@H](Cc1ccc(O)c(O)c1)C(=O)O	O=C(/C=C/c1ccccc1)OCCc1ccccc1	0.13414634146341464	3600.0	IC50	5.44	ROSMARINIC ACID
CHEMBL324842	191163	Tyrosine-protein kinase FYN	O=C(/C=C/c1ccc(O)c(O)c1)O[C@H](Cc1ccc(O)c(O)c1)C(=O)O	O=C(/C=C/c1ccccc1)OCCc1ccccc1	0.13414634146341464	7500.0	Ki	5.12	ROSMARINIC ACID
CHEMBL324842	191163	Tyrosine-protein kinase FYN	O=C(/C=C/c1ccc(O)c(O)c1)O[C@H](Cc1ccc(O)c(O)c1)C(=O)O	O=C(/C=C/c1ccccc1)OCCc1ccccc1	0.13414634146341464	10200.0	Ki	4.99	ROSMARINIC ACID
CHEMBL324842	191163	Tyrosine-protein kinase FYN	O=C(/C=C/c1ccc(O)c(O)c1)O[C@H](Cc1ccc(O)c(O)c1)C(=O)O	O=C(/C=C/c1ccccc1)OCCc1ccccc1	0.13414634146341464	17000.0	IC50	4.77	ROSMARINIC ACID
CHEMBL324842	191163	Tyrosine-protein kinase FYN	O=C(/C=C/c1ccc(O)c(O)c1)O[C@H](Cc1ccc(O)c(O)c1)C(=O)O	O=C(/C=C/c1ccccc1)OCCc1ccccc1	0.13414634146341464	36000.0	IC50	4.44	ROSMARINIC ACID
CHEMBL324842	191163	Tyrosine-protein kinase FYN	O=C(/C=C/c1ccc(O)c(O)c1)O[C@H](Cc1ccc(O)c(O)c1)C(=O)O	O=C(/C=C/c1ccccc1)OCCc1ccccc1	0.13414634146341464	63000.0	IC50	4.2	ROSMARINIC ACID
CHEMBL324842	191163	Tyrosine-protein kinase FYN	O=C(/C=C/c1ccc(O)c(O)c1)O[C@H](Cc1ccc(O)c(O)c1)C(=O)O	O=C(/C=C/c1ccccc1)OCCc1ccccc1	0.13414634146341464	74000.0	IC50	4.13	ROSMARINIC ACID
CHEMBL324842	191163	Tyrosine-protein kinase LCK	O=C(/C=C/c1ccc(O)c(O)c1)O[C@H](Cc1ccc(O)c(O)c1)C(=O)O	O=C(/C=C/c1ccccc1)OCCc1ccccc1	0.13414634146341464	24000.0	IC50	4.62	ROSMARINIC ACID
CHEMBL324842	191163	Tyrosine-protein kinase LCK	O=C(/C=C/c1ccc(O)c(O)c1)O[C@H](Cc1ccc(O)c(O)c1)C(=O)O	O=C(/C=C/c1ccccc1)OCCc1ccccc1	0.13414634146341464	55000.0	IC50	4.26	ROSMARINIC ACID
CHEMBL324842	191163	Tyrosine-protein kinase SRC	O=C(/C=C/c1ccc(O)c(O)c1)O[C@H](Cc1ccc(O)c(O)c1)C(=O)O	O=C(/C=C/c1ccccc1)OCCc1ccccc1	0.13414634146341464	26000.0	IC50	4.58	ROSMARINIC ACID
CHEMBL325606	186861	Cyclin-dependent kinase 2	NC(=O)c1ccc(C(=O)Nc2cc(C3CC3)[nH]n2)cc1	O=C(Nc1cc(C2CC2)[nH]n1)c1ccccc1	0.11428571428571428	68.0	IC50	7.17	
CHEMBL325606	186861	Cyclin-dependent kinase 2	NC(=O)c1ccc(C(=O)Nc2cc(C3CC3)[nH]n2)cc1	O=C(Nc1cc(C2CC2)[nH]n1)c1ccccc1	0.11428571428571428	68.08	IC50	7.17	
CHEMBL325606	186861	Cyclin-dependent kinase 2/cyclin A	NC(=O)c1ccc(C(=O)Nc2cc(C3CC3)[nH]n2)cc1	O=C(Nc1cc(C2CC2)[nH]n1)c1ccccc1	0.11428571428571428	68.0	IC50	7.17	
CHEMBL3261488	1746447	CDC7/DBF4 (Cell division cycle 7-related protein kinase/Activator of S phase kinase)	NC(=O)c1sc(-c2ccncc2)nc1O	c1cc(-c2nccs2)ccn1	0.10344827586206896	115.0	IC50	6.94	
CHEMBL3261488	1746447	CDC7/DBF4 (Cell division cycle 7-related protein kinase/Activator of S phase kinase)	NC(=O)c1sc(-c2ccncc2)nc1O	c1cc(-c2nccs2)ccn1	0.10344827586206896	50000.0	IC50		
CHEMBL3261501	1746460	CDC7/DBF4 (Cell division cycle 7-related protein kinase/Activator of S phase kinase)	CCOC(=O)c1sc(-c2cccnc2)nc1O.O=C(O)C(F)(F)F	c1cncc(-c2nccs2)c1	0.11842105263157894	32000.0	IC50	4.5	
CHEMBL3262933	1747907	Protein kinase C delta	CC(C)C(CC(=O)OCC1(CO)C/C(=C\c2cccc(C(=O)O)c2)C(=O)O1)C(C)C	O=C1OCC/C1=C\c1ccccc1	0.11956521739130435	2102.0	Kd	5.68	
CHEMBL3262934	1747908	Protein kinase C delta	CC(C)C(CC(=O)OCC1(CO)C/C(=C\c2ccc(C(=O)O)cc2)C(=O)O1)C(C)C	O=C1OCC/C1=C\c1ccccc1	0.11956521739130435	560.0	Kd	6.25	
CHEMBL3262935	1747909	Protein kinase C delta	CC(C)C(CC(=O)OCC1(CO)C/C(=C/c2ccc(C(=O)O)cc2)C(=O)O1)C(C)C	O=C1OCC/C1=C/c1ccccc1	0.11956521739130435	865.0	Kd	6.06	
CHEMBL3262936	1747910	Protein kinase C delta	CC(C)(C)C(=O)OCC1(CO)C/C(=C\c2cccc(C(=O)O)c2)C(=O)O1	O=C1OCC/C1=C\c1ccccc1	0.10843373493975904	1206.0	Kd	5.92	
CHEMBL3262937	1747911	Protein kinase C delta	CC(C)(C)C(=O)OCC1(CO)C/C(=C\c2ccc(C(=O)O)cc2)C(=O)O1	O=C1OCC/C1=C\c1ccccc1	0.10843373493975904	1070.0	Kd	5.97	
CHEMBL3262938	1747912	Protein kinase C delta	CC(C)CC(CC(=O)OCC1(CO)C/C(=C\c2cccc(C(=O)O)c2)C(=O)O1)CC(C)C	O=C1OCC/C1=C\c1ccccc1	0.11224489795918367	300.0	Kd	6.52	
CHEMBL3262939	1747913	Protein kinase C delta	CC(C)CC(CC(=O)OCC1(CO)C/C(=C\c2ccc(C(=O)O)cc2)C(=O)O1)CC(C)C	O=C1OCC/C1=C\c1ccccc1	0.11224489795918367	96.0	Kd	7.02	
CHEMBL3263343	1748321	Tyrosine-protein kinase BTK	O=C(O)c1cc(P(=O)(O)O)n[nH]1	c1cn[nH]c1	0.1276595744680851	17000.0	IC50	4.77	
CHEMBL3265279	1750276	Serine/threonine-protein kinase/endoribonuclease IRE1	C=CCOC(=O)N1CCc2c(c(=O)oc3c(C(=O)O)c(O)ccc23)C1	O=c1oc2ccccc2c2c1CNCC2	0.10975609756097561	4109.0	IC50	5.39	
CHEMBL327725	162493	Tyrosine-protein kinase TIE-2	CC(O)C(/N=C1/C=C(O)/C(=N\C(C(=O)O)C(C)O)C=C1O)C(=O)O	N=C1C=CC(=N)C=C1	0.13513513513513514	5000.0	IC50	5.3	
CHEMBL329705	162497	Protein kinase C alpha	CCCCCCCCCCCCC(=O)N1CCCCC1CNC(=O)[C@@H](N)CCCCN	C1CCNCC1	0.12244897959183673	12000.0	Ki	4.92	
CHEMBL329705	162497	Protein kinase C alpha	CCCCCCCCCCCCC(=O)N1CCCCC1CNC(=O)[C@@H](N)CCCCN	C1CCNCC1	0.12244897959183673	19000.0	IC50	4.72	
CHEMBL329705	162497	Protein kinase C alpha	CCCCCCCCCCCCC(=O)N1CCCCC1CNC(=O)[C@@H](N)CCCCN	C1CCNCC1	0.12244897959183673	23000.0	IC50	4.64	
CHEMBL329705	162497	Protein kinase C, PKC; classical	CCCCCCCCCCCCC(=O)N1CCCCC1CNC(=O)[C@@H](N)CCCCN	C1CCNCC1	0.12244897959183673	20000.0	IC50	4.7	
CHEMBL3298512	1762850	Serine/threonine-protein kinase AKT	C=CC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C	c1ccccc1	0.11764705882352941	580.0	IC50	6.24	
CHEMBL3298513	1762851	Serine/threonine-protein kinase AKT	CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)C(=O)NCCI	c1ccccc1	0.10810810810810811	100000.0	IC50		
CHEMBL3298514	1762852	Serine/threonine-protein kinase AKT	CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)C(=O)NCCBr	c1ccccc1	0.10810810810810811	100000.0	IC50		
CHEMBL3298515	1762853	Serine/threonine-protein kinase AKT	CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)C(=O)NCCCl	c1ccccc1	0.10810810810810811	100000.0	IC50		
CHEMBL3298610	1762949	Serine/threonine-protein kinase AKT	CC(C)(C)OC(=O)NN(Cc1ccccc1)C(=O)CCl	c1ccccc1	0.10144927536231885	100000.0	IC50		
CHEMBL3298611	1762950	Serine/threonine-protein kinase AKT	CC(C)(C)OC(=O)NN(Cc1ccccc1)C(=O)CBr	c1ccccc1	0.10144927536231885	24660.0	IC50	4.61	
CHEMBL3298792	1763133	Serine/threonine-protein kinase AKT	CC(C)(C)OC(=O)NN(Cc1ccccc1)C(=O)CI	c1ccccc1	0.10144927536231885	16130.0	IC50	4.79	
CHEMBL3298928	1763270	Serine/threonine-protein kinase AKT	C=CC(=O)N(Cc1ccccc1)NC(=O)OC(C)(C)C	c1ccccc1	0.10144927536231885	100000.0	IC50		
CHEMBL3326370	1787186	Serine/threonine-protein kinase EEF2K	CCn1c(=O)c2cc(C(N)=O)c(N)nc2n(CC)c1=O	O=c1[nH]c(=O)c2cccnc2[nH]1	0.11940298507462686	1000.0	IC50	6.0	
CHEMBL3326371	1787187	Serine/threonine-protein kinase EEF2K	Cn1c(=O)c2cc(C(N)=O)c(N)nc2n(C)c1=O	O=c1[nH]c(=O)c2cccnc2[nH]1	0.11290322580645161	25000.0	IC50		
CHEMBL3327223	1788048	Serine/threonine-protein kinase EEF2K	NC(=O)c1cc2c(=O)[nH]c(=O)n(C3CC3)c2nc1N	O=c1[nH]c(=O)n(C2CC2)c2ncccc12	0.10606060606060606	6600.0	IC50	5.18	
CHEMBL3327224	1788049	Serine/threonine-protein kinase EEF2K	Cn1c(=O)c2cc(C(N)=O)c(N)nc2n(C2CC2)c1=O	O=c1[nH]c(=O)n(C2CC2)c2ncccc12	0.10294117647058823	6100.0	IC50	5.21	
CHEMBL3327225	1788050	Serine/threonine-protein kinase EEF2K	CCCn1c(=O)c2cc(C(N)=O)c(N)nc2n(C2CC2)c1=O	O=c1[nH]c(=O)n(C2CC2)c2ncccc12	0.1095890410958904	930.0	IC50	6.03	
CHEMBL3335177	1791309	Glycogen synthase kinase-3	COc1cccc(OC)c1C(=O)Nc1c[nH]nc1C(=O)O	O=C(Nc1cn[nH]c1)c1ccccc1	0.1111111111111111	10000.0	IC50	5.0	
CHEMBL3338456	1792956	Serine/threonine-protein kinase pknB	NNC(=O)CC(=O)Nc1ccc(F)c(Cl)c1	c1ccccc1	0.14035087719298245	3530.0	Ki	5.45	
CHEMBL3338457	1792957	Serine/threonine-protein kinase pknB	NNC(=O)CC(=O)Nc1ccccc1[N+](=O)[O-]	c1ccccc1	0.13333333333333333	22870.0	Ki	4.64	
CHEMBL3338458	1792958	Serine/threonine-protein kinase pknB	NNC(=O)CC(=O)Nc1cccc([N+](=O)[O-])c1	c1ccccc1	0.13333333333333333	12480.0	Ki	4.9	
CHEMBL3338459	1792959	Serine/threonine-protein kinase pknB	NNC(=O)CC(=O)Nc1ccc([N+](=O)[O-])cc1	c1ccccc1	0.13333333333333333	10790.0	Ki	4.97	
CHEMBL3338460	1792960	Serine/threonine-protein kinase pknB	NNC(=O)CC(=O)Nc1ccc([N+](=O)[O-])cc1[N+](=O)[O-]	c1ccccc1	0.11940298507462686	6380.0	Ki	5.2	
CHEMBL3338461	1792961	Serine/threonine-protein kinase pknB	NNC(=O)CC(=O)Nc1cc(Cl)cc(Cl)c1	c1ccccc1	0.14035087719298245	7680.0	Ki	5.12	
CHEMBL3338462	1792962	Serine/threonine-protein kinase pknB	NNC(=O)CC(=O)Nc1ccc(Cl)c(Cl)c1	c1ccccc1	0.14035087719298245	9210.0	Ki	5.04	
CHEMBL3338463	1792963	Serine/threonine-protein kinase pknB	COc1ccc(OC)c(NC(=O)CC(=O)NN)c1	c1ccccc1	0.12698412698412698	7010.0	Ki	5.15	
CHEMBL3338464	1792964	Serine/threonine-protein kinase pknB	COc1ccc(NC(=O)CC(=O)NN)c(OC)c1	c1ccccc1	0.12698412698412698	5250.0	Ki	5.28	
CHEMBL3338465	1792965	Serine/threonine-protein kinase pknB	CCN(CC)c1ccc(NC(=O)CC(=O)NN)cc1	c1ccccc1	0.12121212121212122	13130.0	Ki	4.88	
CHEMBL3338466	1792966	Serine/threonine-protein kinase pknB	CCCCc1ccc(NC(=O)CC(=O)NN)cc1	c1ccccc1	0.125	26510.0	Ki	4.58	
CHEMBL3338467	1792967	Serine/threonine-protein kinase pknB	CCCc1ccc(NC(=O)CC(=O)NN)cc1	c1ccccc1	0.13114754098360656	9040.0	Ki	5.04	
CHEMBL3338468	1792968	Serine/threonine-protein kinase pknB	NNC(=O)CC(=O)Nc1ccc(S(=O)(=O)O)cc1	c1ccccc1	0.14754098360655737	7590.0	Ki	5.12	
CHEMBL3338469	1792969	Serine/threonine-protein kinase pknB	NNC(=O)CC(=O)Nc1ccccc1C(=O)O	c1ccccc1	0.1724137931034483	7320.0	Ki	5.13	
CHEMBL3338470	1792970	Serine/threonine-protein kinase pknB	NNC(=O)CC(=O)NCc1ccco1	c1ccoc1	0.1509433962264151	18460.0	Ki	4.73	
CHEMBL334689	226414	Tyrosine-protein kinase SRC	CSCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](N)Cc1ccc(OP(=O)(O)O)cc1)C(C)C)C(=O)N[C@@H](CC(C)C)C(=O)O	O=C(CCc1ccccc1)NCC(=O)N1CCCC1	0.1044776119402985	12700.0	IC50	4.9	
CHEMBL3347685	1797118	LIM domain kinase 1	C[C@@H](NC(=O)c1cccc(-c2ccc3c(c2)sc2c(N)ncnc23)c1)C(N)=O	c1ccc(-c2ccc3c(c2)sc2cncnc23)cc1	0.10989010989010989	294.0	IC50	6.53	
CHEMBL3357175	1821321	Tyrosine-protein kinase receptor FLT3	C=CC(=O)NC/C=C/c1cc(OC)cc(O)c1C(=O)OC(C)C	c1ccccc1	0.12	30000.0	IC50		
CHEMBL3357196	1821342	Tyrosine-protein kinase receptor FLT3	COc1cc(O)c(C(=O)OC(C)C)c(/C=C/CNC(C)=O)c1	c1ccccc1	0.125	14150.0	IC50	4.85	
CHEMBL3357196	1821342	Tyrosine-protein kinase receptor FLT3	COc1cc(O)c(C(=O)OC(C)C)c(/C=C/CNC(C)=O)c1	c1ccccc1	0.125	50000.0	IC50		
CHEMBL3357197	1821343	Tyrosine-protein kinase receptor FLT3	C/C=C/C(=O)NC/C=C/c1cc(OC)cc(O)c1C(=O)OC(C)C	c1ccccc1	0.11538461538461539	30000.0	IC50		
CHEMBL3357199	1821345	Tyrosine-protein kinase receptor FLT3	C=CC(=O)NC/C=C/c1cc(OC)cc(O)c1C(=O)O[C@@H](C)C(C)C	c1ccccc1	0.1125	30000.0	IC50		
CHEMBL3358446	1822605	Serine/threonine-protein kinase AKT	CCC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C	c1ccccc1	0.11764705882352941	100000.0	IC50		
CHEMBL3359160	1823326	2-amino-4-hydroxy-6-hydroxymethyldihydropteridin e pyrophosphokinase	CC(=O)CSc1nc2c(=O)[nH]c(N)nc2[nH]1	O=c1[nH]cnc2[nH]cnc12	0.1	1850.0	Kd	5.73	
CHEMBL3359160	1823326	2-amino-4-hydroxy-6-hydroxymethyldihydropteridin e pyrophosphokinase	CC(=O)CSc1nc2c(=O)[nH]c(N)nc2[nH]1	O=c1[nH]cnc2[nH]cnc12	0.1	42700.0	Kd	4.37	
CHEMBL336978	217865	Tyrosine-protein kinase ZAP-70	CC(=O)N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(=O)N[C@@H](CCC(N)=O)c1nc(Cc2ccc(Cl)cc2)no1	O=C(CCc1ccccc1)NCc1nc(Cc2ccccc2)no1	0.1016949152542373	26000.0	IC50	4.58	
CHEMBL337459	217867	Tyrosine-protein kinase ZAP-70	CC(=O)N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(=O)N[C@@H](CCC(N)=O)c1nc(Cc2ccc(Cl)c(Cl)c2)no1	O=C(CCc1ccccc1)NCc1nc(Cc2ccccc2)no1	0.1	14000.0	IC50	4.85	
CHEMBL3393303	1827108	MAP kinase p38 alpha	CCCc1c(C(=O)Nc2cc(C(=O)O)ccc2C)cnn1-c1ccccc1	O=C(Nc1ccccc1)c1cnn(-c2ccccc2)c1	0.10112359550561797	86.0	IC50	7.07	
CHEMBL3393303	1827108	MAP kinase p38 alpha	CCCc1c(C(=O)Nc2cc(C(=O)O)ccc2C)cnn1-c1ccccc1	O=C(Nc1ccccc1)c1cnn(-c2ccccc2)c1	0.10112359550561797	4200.0	IC50	5.38	
CHEMBL3393303	1827108	MAP kinase p38 alpha	CCCc1c(C(=O)Nc2cc(C(=O)O)ccc2C)cnn1-c1ccccc1	O=C(Nc1ccccc1)c1cnn(-c2ccccc2)c1	0.10112359550561797	10000.0	IC50		
CHEMBL3393303	1827108	MAP kinase p38 alpha	CCCc1c(C(=O)Nc2cc(C(=O)O)ccc2C)cnn1-c1ccccc1	O=C(Nc1ccccc1)c1cnn(-c2ccccc2)c1	0.10112359550561797	21000.0	IC50	4.68	
